t,Value,Expiry
42947.00,50.55,43423.00
42948.00,49.96,43423.00
42949.00,50.22,43423.00
42950.00,49.8,43423.00
42951.00,50.27,43423.00
42954.00,50.23,43423.00
42955.00,49.98,43423.00
42956.00,50.23,43423.00
42957.00,49.25,43423.00
42958.00,49.41,43423.00
42961.00,48.52,43423.00
42962.00,48.48,43423.00
42963.00,47.96,43423.00
42964.00,48.11,43423.00
42965.00,49.37,43423.00
42968.00,48.27,43423.00
42969.00,48.94,43423.00
42970.00,49.51,43423.00
42971.00,48.86,43423.00
42972.00,49.21,43423.00
42975.00,48.51,43423.00
42976.00,48.93,43423.00
42977.00,48.4,43423.00
42978.00,50.09,43423.00
42979.00,50.21,43423.00
42983.00,50.66,43423.00
42984.00,50.92,43423.00
42985.00,50.96,43423.00
42986.00,50.03,43423.00
42989.00,50.35,43423.00
42990.00,50.38,43423.00
42991.00,50.86,43423.00
42992.00,51.25,43423.00
42993.00,51.47,43423.00
42996.00,51.12,43423.00
42997.00,50.87,43423.00
42998.00,51.33,43423.00
42999.00,51.35,43423.00
43000.00,51.4,43423.00
43003.00,52.12,43423.00
43004.00,51.96,43423.00
43005.00,52.04,43423.00
43006.00,51.55,43423.00
43007.00,51.52,43423.00
43010.00,50.76,43423.00
43011.00,50.69,43423.00
43012.00,50.64,43423.00
43013.00,51.4,43423.00
43014.00,50.23,43423.00
43017.00,50.5,43423.00
43018.00,51.32,43423.00
43019.00,51.65,43423.00
43020.00,51.24,43423.00
43021.00,51.77,43423.00
43024.00,51.94,43423.00
43025.00,51.65,43423.00
43026.00,51.86,43423.00
43027.00,51.31,43423.00
43028.00,51.53,43423.00
43031.00,51.43,43423.00
43032.00,51.99,43423.00
43033.00,51.94,43423.00
43034.00,52.18,43423.00
43035.00,52.89,43423.00
43038.00,53.04,43423.00
43039.00,53,43423.00
43040.00,52.74,43423.00
43041.00,52.98,43423.00
43042.00,53.77,43423.00
43045.00,55.04,43423.00
43046.00,55.12,43423.00
43047.00,55.18,43423.00
43048.00,55.45,43423.00
43049.00,55.45,43423.00
43052.00,55.6,43423.00
43053.00,54.54,43423.00
43054.00,54.25,43423.00
43055.00,54.03,43423.00
43056.00,54.81,43423.00
43059.00,54.54,43423.00
43060.00,54.6,43423.00
43061.00,55.16,43423.00
43063.00,55.71,43423.00
43066.00,55.6,43423.00
43067.00,55.57,43423.00
43068.00,55,43423.00
43069.00,55,43423.00
43070.00,55.62,43423.00
43073.00,55.09,43423.00
43074.00,55.46,43423.00
43075.00,54.45,43423.00
43076.00,55.06,43423.00
43077.00,55.62,43423.00
43080.00,55.94,43423.00
43081.00,55.11,43423.00
43082.00,54.35,43423.00
43083.00,54.94,43423.00
43084.00,55.04,43423.00
43087.00,55.41,43423.00
43088.00,55.81,43423.00
43089.00,56.14,43423.00
43090.00,56.38,43423.00
43091.00,56.7,43423.00
43095.00,57.71,43423.00
43096.00,57.58,43423.00
43097.00,57.67,43423.00
43098.00,58.07,43423.00
43102.00,58.12,43423.00
43103.00,58.77,43423.00
43104.00,58.95,43423.00
43105.00,58.93,43423.00
43108.00,59.34,43423.00
43109.00,60.07,43423.00
43110.00,60.33,43423.00
43111.00,60.48,43423.00
43112.00,60.89,43423.00
43116.00,60.61,43423.00
43117.00,60.82,43423.00
43118.00,60.86,43423.00
43119.00,60.41,43423.00
43122.00,60.67,43423.00
43123.00,61.3,43423.00
43124.00,61.63,43423.00
43125.00,61.82,43423.00
43126.00,62.14,43423.00
43129.00,61.65,43423.00
43130.00,60.83,43423.00
43131.00,61.01,43423.00
43132.00,61.61,43423.00
43133.00,60.73,43423.00
43136.00,59.97,43423.00
43137.00,59.3,43423.00
43138.00,58.04,43423.00
43139.00,57.63,43423.00
43140.00,55.8,43423.00
43143.00,55.83,43423.00
43144.00,56.03,43423.00
43145.00,57.25,43423.00
43146.00,57.27,43423.00
43147.00,57.72,43423.00
43151.00,58.37,43423.00
43152.00,58.47,43423.00
43153.00,59.27,43423.00
43154.00,60.13,43423.00
43157.00,60.46,43423.00
43158.00,59.76,43423.00
43159.00,58.15,43423.00
43160.00,57.59,43423.00
43161.00,58.04,43423.00
43164.00,59.15,43423.00
43165.00,59.26,43423.00
43166.00,58.12,43423.00
43167.00,57.64,43423.00
43168.00,59.13,43423.00
43171.00,58.87,43423.00
43172.00,58.56,43423.00
43173.00,58.79,43423.00
43174.00,58.88,43423.00
43175.00,59.7,43423.00
43178.00,59.35,43423.00
43179.00,60.33,43423.00
43180.00,61.78,43423.00
43181.00,61.35,43423.00
43182.00,62.51,43423.00
43185.00,62.28,43423.00
43186.00,62.29,43423.00
43187.00,61.59,43423.00
43188.00,61.91,43423.00
43192.00,60.33,43423.00
43193.00,60.9,43423.00
43194.00,60.87,43423.00
43195.00,61.29,43423.00
43196.00,60.14,43423.00
43199.00,61.29,43423.00
43200.00,62.58,43423.00
43201.00,63.72,43423.00
43202.00,63.72,43423.00
43203.00,64.13,43423.00
43206.00,63.36,43423.00
43207.00,63.67,43423.00
43208.00,65.02,43423.00
43209.00,65.1,43423.00
43210.00,65.28,43423.00
43213.00,65.69,43423.00
43214.00,64.97,43423.00
43215.00,65.34,43423.00
43216.00,65.57,43423.00
43217.00,65.43,43423.00
43220.00,65.99,43423.00
43221.00,64.76,43423.00
43222.00,65.18,43423.00
43223.00,65.62,43423.00
43224.00,67.01,43423.00
43227.00,68.17,43423.00
43228.00,66.69,43423.00
43229.00,68.71,43423.00
43230.00,69.2,43423.00
43231.00,68.81,43423.00
43234.00,69.21,43423.00
43235.00,69.34,43423.00
43236.00,69.56,43423.00
43237.00,69.4,43423.00
43238.00,69.11,43423.00
43241.00,69.94,43423.00
43242.00,70.04,43423.00
43243.00,69.87,43423.00
43244.00,68.79,43423.00
43245.00,66.36,43423.00
43249.00,65.21,43423.00
43250.00,66.44,43423.00
43251.00,65.52,43423.00
43252.00,64.78,43423.00
43255.00,63.91,43423.00
43256.00,64.47,43423.00
43257.00,63.95,43423.00
43258.00,64.95,43423.00
43259.00,64.73,43423.00
43262.00,64.97,43423.00
43263.00,65.16,43423.00
43264.00,65.5,43423.00
43265.00,65.29,43423.00
43266.00,63.52,43423.00
43269.00,64.3,43423.00
43270.00,63.72,43423.00
43271.00,64.19,43423.00
43272.00,63.55,43423.00
43273.00,65.96,43423.00
43276.00,65.47,43423.00
43277.00,67.17,43423.00
43278.00,68.61,43423.00
43279.00,68.79,43423.00
43280.00,69.49,43423.00
43283.00,67.83,43423.00
43284.00,67.44,43423.00
43286.00,67.62,43423.00
43287.00,68.04,43423.00
43290.00,68.75,43423.00
43291.00,69.32,43423.00
43292.00,65.75,43423.00
43293.00,66.96,43423.00
43294.00,67.58,43423.00
43297.00,64.71,43423.00
43298.00,64.89,43423.00
43299.00,65.53,43423.00
43300.00,65.6,43423.00
43301.00,65.87,43423.00
43304.00,66.14,43423.00
43305.00,66.47,43423.00
43306.00,67.26,43423.00
43307.00,67.67,43423.00
43308.00,67.04,43423.00
43311.00,68.14,43423.00
43312.00,66.97,43423.00
43313.00,65.78,43423.00
43314.00,66.79,43423.00
43315.00,66.59,43423.00
43318.00,67.1,43423.00
43319.00,67.62,43423.00
43320.00,65.54,43423.00
43321.00,65.48,43423.00
43322.00,66.21,43423.00
43325.00,65.88,43423.00
43326.00,65.71,43423.00
43327.00,64,43423.00
43328.00,64.42,43423.00
43329.00,64.66,43423.00
43332.00,64.8,43423.00
43333.00,65.19,43423.00
43334.00,67.2,43423.00
43335.00,67.24,43423.00
43336.00,68.05,43423.00
43339.00,68.25,43423.00
43340.00,67.93,43423.00
43341.00,68.87,43423.00
43342.00,69.46,43423.00
43343.00,69.05,43423.00
43347.00,69.29,43423.00
43348.00,68.17,43423.00
43349.00,67.3,43423.00
43350.00,67.39,43423.00
43353.00,67.31,43423.00
43354.00,68.89,43423.00
43355.00,70.04,43423.00
43356.00,68.35,43423.00
43357.00,68.67,43423.00
43360.00,68.59,43423.00
43361.00,69.45,43423.00
43362.00,70.52,43423.00
43363.00,70.06,43423.00
43364.00,70.37,43423.00
43367.00,71.76,43423.00
43368.00,72.1,43423.00
43369.00,71.41,43423.00
43370.00,71.96,43423.00
43371.00,73.06,43423.00
43374.00,75.14,43423.00
43375.00,75.04,43423.00
43376.00,76.24,43423.00
43377.00,74.25,43423.00
43378.00,74.26,43423.00
43381.00,74.17,43423.00
43382.00,74.81,43423.00
43383.00,73.03,43423.00
43384.00,70.81,43423.00
43385.00,71.18,43423.00
43388.00,71.61,43423.00
43389.00,71.76,43423.00
43390.00,69.7,43423.00
43391.00,68.71,43423.00
43392.00,69.28,43423.00
43395.00,69.36,43423.00
43396.00,66.43,43423.00
43397.00,66.82,43423.00
43398.00,67.33,43423.00
43399.00,67.59,43423.00
43402.00,67.04,43423.00
43403.00,66.18,43423.00
43404.00,65.31,43423.00
43405.00,63.69,43423.00
43406.00,63.14,43423.00
43409.00,63.1,43423.00
43410.00,62.21,43423.00
43411.00,61.67,43423.00
43412.00,60.67,43423.00
43413.00,60.19,43423.00
43416.00,59.93,43423.00
43417.00,55.69,43423.00
43418.00,56.25,43423.00
43419.00,56.46,43423.00
43420.00,56.46,43423.00
43423.00,56.76,43423.00
41229.00,85.49,43395.00
41232.00,85.46,43395.00
41233.00,85.05,43395.00
41234.00,85.61,43395.00
41236.00,86.88,43395.00
41239.00,86.05,43395.00
41240.00,85.79,43395.00
41241.00,85.89,43395.00
41242.00,85.75,43395.00
41243.00,85.67,43395.00
41246.00,85.44,43395.00
41247.00,85.26,43395.00
41248.00,85.71,43395.00
41249.00,85.36,43395.00
41250.00,85.36,43395.00
41253.00,84.83,43395.00
41254.00,85.15,43395.00
41255.00,85.23,43395.00
41256.00,84.2,43395.00
41257.00,84.94,43395.00
41260.00,84.26,43395.00
41261.00,84.2,43395.00
41262.00,84.82,43395.00
41263.00,84.51,43395.00
41264.00,84.42,43395.00
41267.00,84.49,43395.00
41269.00,85.07,43395.00
41270.00,85.14,43395.00
41271.00,85.11,43395.00
41274.00,85.74,43395.00
41276.00,85.08,43395.00
41277.00,84.13,43395.00
41278.00,84.05,43395.00
41281.00,84.53,43395.00
41282.00,84.33,43395.00
41283.00,84.39,43395.00
41284.00,84.09,43395.00
41285.00,84.06,43395.00
41288.00,84.56,43395.00
41289.00,84.5,43395.00
41290.00,84.87,43395.00
41291.00,84.72,43395.00
41292.00,84.61,43395.00
41296.00,84.63,43395.00
41297.00,84.96,43395.00
41298.00,84.99,43395.00
41299.00,84.62,43395.00
41302.00,85.05,43395.00
41303.00,84.74,43395.00
41304.00,84.72,43395.00
41305.00,84.59,43395.00
41306.00,83.58,43395.00
41309.00,83.54,43395.00
41310.00,84.43,43395.00
41311.00,84.85,43395.00
41312.00,85.17,43395.00
41313.00,85.68,43395.00
41316.00,86.06,43395.00
41317.00,85.21,43395.00
41318.00,85.45,43395.00
41319.00,85.44,43395.00
41320.00,84.83,43395.00
41324.00,84.13,43395.00
41325.00,83.9,43395.00
41326.00,83.19,43395.00
41327.00,83.47,43395.00
41330.00,83.55,43395.00
41331.00,83.6,43395.00
41332.00,83.24,43395.00
41333.00,82.91,43395.00
41334.00,83.59,43395.00
41337.00,83.5,43395.00
41338.00,84.06,43395.00
41339.00,83.6,43395.00
41340.00,83.42,43395.00
41341.00,83.45,43395.00
41344.00,83.36,43395.00
41345.00,84.09,43395.00
41346.00,83.91,43395.00
41347.00,84.05,43395.00
41348.00,84.51,43395.00
41351.00,85.04,43395.00
41352.00,84.2,43395.00
41353.00,83.75,43395.00
41354.00,83.57,43395.00
41355.00,83.31,43395.00
41358.00,83.36,43395.00
41359.00,83.77,43395.00
41360.00,83.94,43395.00
41361.00,84.05,43395.00
41365.00,83.9,43395.00
41366.00,83.63,43395.00
41367.00,83.58,43395.00
41368.00,84.03,43395.00
41369.00,84.54,43395.00
41372.00,84.42,43395.00
41373.00,84.47,43395.00
41374.00,84.52,43395.00
41375.00,84.89,43395.00
41376.00,84.55,43395.00
41379.00,83,43395.00
41380.00,82.79,43395.00
41381.00,81.26,43395.00
41382.00,80.7,43395.00
41383.00,81.27,43395.00
41386.00,82.26,43395.00
41387.00,82.59,43395.00
41388.00,83.14,43395.00
41389.00,84.12,43395.00
41390.00,83.49,43395.00
41393.00,83.39,43395.00
41394.00,83.43,43395.00
41395.00,82.21,43395.00
41396.00,83.73,43395.00
41397.00,83.57,43395.00
41400.00,83.71,43395.00
41401.00,83.81,43395.00
41402.00,83.9,43395.00
41403.00,83.31,43395.00
41404.00,83.38,43395.00
41407.00,83.22,43395.00
41408.00,82.98,43395.00
41409.00,83.39,43395.00
41410.00,83.47,43395.00
41411.00,83.41,43395.00
41414.00,83.43,43395.00
41415.00,83.56,43395.00
41416.00,83.44,43395.00
41417.00,82.96,43395.00
41418.00,82.78,43395.00
41422.00,82.64,43395.00
41423.00,81.87,43395.00
41424.00,82.06,43395.00
41425.00,81.93,43395.00
41428.00,82.79,43395.00
41429.00,82.33,43395.00
41430.00,82.37,43395.00
41431.00,82.84,43395.00
41432.00,82.48,43395.00
41435.00,82.85,43395.00
41436.00,82.52,43395.00
41437.00,82.8,43395.00
41438.00,82.55,43395.00
41439.00,82.29,43395.00
41442.00,82.33,43395.00
41443.00,82.03,43395.00
41444.00,81.62,43395.00
41445.00,79.75,43395.00
41446.00,78.76,43395.00
41449.00,79.63,43395.00
41450.00,80.37,43395.00
41451.00,80.4,43395.00
41452.00,80.17,43395.00
41453.00,79.53,43395.00
41456.00,78.83,43395.00
41457.00,79.33,43395.00
41458.00,79.61,43395.00
41460.00,79.18,43395.00
41463.00,79.66,43395.00
41464.00,80.06,43395.00
41465.00,81.14,43395.00
41466.00,81.69,43395.00
41467.00,81.5,43395.00
41470.00,80.97,43395.00
41471.00,80.54,43395.00
41472.00,80.38,43395.00
41473.00,80.14,43395.00
41474.00,80.21,43395.00
41477.00,80.29,43395.00
41478.00,80.43,43395.00
41479.00,80.36,43395.00
41480.00,81,43395.00
41481.00,81.86,43395.00
41484.00,81.74,43395.00
41485.00,81.66,43395.00
41486.00,81.54,43395.00
41487.00,81.26,43395.00
41488.00,81.4,43395.00
41491.00,81.89,43395.00
41492.00,81.69,43395.00
41493.00,81.99,43395.00
41494.00,82.13,43395.00
41495.00,82.17,43395.00
41498.00,82.08,43395.00
41499.00,82.08,43395.00
41500.00,82.32,43395.00
41501.00,81.94,43395.00
41502.00,81.72,43395.00
41505.00,81.5,43395.00
41506.00,81.92,43395.00
41507.00,81.72,43395.00
41508.00,81.57,43395.00
41509.00,81.4,43395.00
41512.00,81.39,43395.00
41513.00,81.61,43395.00
41514.00,81,43395.00
41515.00,80.69,43395.00
41516.00,81.44,43395.00
41520.00,81.4,43395.00
41521.00,81.54,43395.00
41522.00,81.55,43395.00
41523.00,81.2,43395.00
41526.00,80.71,43395.00
41527.00,80.9,43395.00
41528.00,80.94,43395.00
41529.00,81.13,43395.00
41530.00,81.3,43395.00
41533.00,81.33,43395.00
41534.00,81.23,43395.00
41535.00,81.17,43395.00
41536.00,81.65,43395.00
41537.00,81.73,43395.00
41540.00,81.76,43395.00
41541.00,81.89,43395.00
41542.00,81.61,43395.00
41543.00,82.01,43395.00
41544.00,81.53,43395.00
41547.00,81.75,43395.00
41548.00,81.9,43395.00
41549.00,81.83,43395.00
41550.00,81.28,43395.00
41551.00,81.69,43395.00
41554.00,81.94,43395.00
41555.00,81.27,43395.00
41556.00,81.41,43395.00
41557.00,81.48,43395.00
41558.00,81.72,43395.00
41561.00,81.57,43395.00
41562.00,81.63,43395.00
41563.00,81.13,43395.00
41564.00,80.85,43395.00
41565.00,81.61,43395.00
41568.00,81.99,43395.00
41569.00,81.27,43395.00
41570.00,80.45,43395.00
41571.00,80.37,43395.00
41572.00,80.47,43395.00
41575.00,80.58,43395.00
41576.00,80.72,43395.00
41577.00,81.49,43395.00
41578.00,81.49,43395.00
41579.00,81.28,43395.00
41582.00,81.21,43395.00
41583.00,81.2,43395.00
41584.00,80.81,43395.00
41585.00,81.11,43395.00
41586.00,80.7,43395.00
41589.00,80.84,43395.00
41590.00,80.82,43395.00
41591.00,80.95,43395.00
41592.00,80.86,43395.00
41593.00,80.93,43395.00
41596.00,80.64,43395.00
41597.00,80.34,43395.00
41598.00,80.52,43395.00
41599.00,80.08,43395.00
41600.00,80.12,43395.00
41603.00,80.52,43395.00
41604.00,80.68,43395.00
41605.00,80.52,43395.00
41607.00,80.85,43395.00
41610.00,80.97,43395.00
41611.00,80.8,43395.00
41612.00,80.65,43395.00
41613.00,80.11,43395.00
41614.00,80.33,43395.00
41617.00,80.44,43395.00
41618.00,80.28,43395.00
41619.00,80.62,43395.00
41620.00,80.36,43395.00
41621.00,79.33,43395.00
41624.00,79.68,43395.00
41625.00,79.76,43395.00
41626.00,79.1,43395.00
41627.00,78.69,43395.00
41628.00,78.43,43395.00
41631.00,78.44,43395.00
41632.00,78.37,43395.00
41634.00,78.55,43395.00
41635.00,78.69,43395.00
41638.00,78.62,43395.00
41639.00,78.4,43395.00
41641.00,77.53,43395.00
41642.00,77.26,43395.00
41645.00,77.32,43395.00
41646.00,76.38,43395.00
41647.00,75.87,43395.00
41648.00,76.18,43395.00
41649.00,76.18,43395.00
41652.00,76.1,43395.00
41653.00,76.94,43395.00
41654.00,77.32,43395.00
41655.00,76.39,43395.00
41656.00,76.34,43395.00
41660.00,76.26,43395.00
41661.00,76.17,43395.00
41662.00,75.97,43395.00
41663.00,76.38,43395.00
41666.00,76.31,43395.00
41667.00,76.54,43395.00
41668.00,76.15,43395.00
41669.00,75.97,43395.00
41670.00,75.46,43395.00
41673.00,75.81,43395.00
41674.00,76.48,43395.00
41675.00,77.69,43395.00
41676.00,77.84,43395.00
41677.00,78.25,43395.00
41680.00,77.94,43395.00
41681.00,78.48,43395.00
41682.00,78.68,43395.00
41683.00,78.86,43395.00
41684.00,78.91,43395.00
41688.00,78.26,43395.00
41689.00,78.03,43395.00
41690.00,78.37,43395.00
41691.00,78.54,43395.00
41694.00,78.76,43395.00
41695.00,78.45,43395.00
41696.00,78.56,43395.00
41697.00,78.89,43395.00
41698.00,79.14,43395.00
41701.00,79.14,43395.00
41702.00,79.06,43395.00
41703.00,79.69,43395.00
41704.00,80.19,43395.00
41705.00,80.26,43395.00
41708.00,79.99,43395.00
41709.00,80.34,43395.00
41710.00,80.26,43395.00
41711.00,80.63,43395.00
41712.00,80.77,43395.00
41715.00,80.31,43395.00
41716.00,80.24,43395.00
41717.00,80.09,43395.00
41718.00,80.3,43395.00
41719.00,80.39,43395.00
41722.00,80.34,43395.00
41723.00,80.01,43395.00
41724.00,79.93,43395.00
41725.00,79.77,43395.00
41726.00,79.04,43395.00
41729.00,79.44,43395.00
41730.00,79.78,43395.00
41731.00,80.73,43395.00
41732.00,81.14,43395.00
41733.00,81,43395.00
41736.00,81.13,43395.00
41737.00,80.96,43395.00
41738.00,80.83,43395.00
41739.00,80.95,43395.00
41740.00,80.84,43395.00
41743.00,80.93,43395.00
41744.00,81.01,43395.00
41745.00,81.17,43395.00
41746.00,81.24,43395.00
41750.00,81.65,43395.00
41751.00,81.99,43395.00
41752.00,81.94,43395.00
41753.00,81.65,43395.00
41754.00,81.53,43395.00
41757.00,81.61,43395.00
41758.00,81.53,43395.00
41759.00,81.4,43395.00
41760.00,81.34,43395.00
41761.00,81.19,43395.00
41764.00,81.21,43395.00
41765.00,81.11,43395.00
41766.00,81.59,43395.00
41767.00,81.52,43395.00
41768.00,81.28,43395.00
41771.00,81.38,43395.00
41772.00,81.61,43395.00
41773.00,81.54,43395.00
41774.00,81.68,43395.00
41775.00,82,43395.00
41778.00,81.92,43395.00
41779.00,82.21,43395.00
41780.00,82.25,43395.00
41781.00,82.54,43395.00
41782.00,82.8,43395.00
41786.00,82.79,43395.00
41787.00,83.24,43395.00
41788.00,83.08,43395.00
41789.00,83.32,43395.00
41792.00,83.52,43395.00
41793.00,83.66,43395.00
41794.00,83.53,43395.00
41795.00,84.15,43395.00
41796.00,84.18,43395.00
41799.00,84.41,43395.00
41800.00,84.54,43395.00
41801.00,84.78,43395.00
41802.00,84.71,43395.00
41803.00,84.94,43395.00
41806.00,85.69,43395.00
41807.00,86.33,43395.00
41808.00,86.63,43395.00
41809.00,87.11,43395.00
41810.00,86.99,43395.00
41813.00,87.31,43395.00
41814.00,87.3,43395.00
41815.00,87.86,43395.00
41816.00,87.66,43395.00
41817.00,87.87,43395.00
41820.00,87.96,43395.00
41821.00,88.78,43395.00
41822.00,88.81,43395.00
41823.00,88.98,43395.00
41827.00,89.34,43395.00
41828.00,88.96,43395.00
41829.00,88.83,43395.00
41830.00,88.4,43395.00
41831.00,87.99,43395.00
41834.00,88.63,43395.00
41835.00,88.04,43395.00
41836.00,87.44,43395.00
41837.00,86.56,43395.00
41838.00,86.23,43395.00
41841.00,87.81,43395.00
41842.00,87.48,43395.00
41843.00,88.04,43395.00
41844.00,87.94,43395.00
41845.00,88.25,43395.00
41848.00,87.53,43395.00
41849.00,87.38,43395.00
41850.00,87.49,43395.00
41851.00,87.02,43395.00
41852.00,87.4,43395.00
41855.00,87.68,43395.00
41856.00,87.81,43395.00
41857.00,88.06,43395.00
41858.00,88.69,43395.00
41859.00,88.19,43395.00
41862.00,88.3,43395.00
41863.00,88.38,43395.00
41864.00,88.81,43395.00
41865.00,87.99,43395.00
41866.00,88.35,43395.00
41869.00,88.37,43395.00
41870.00,88.15,43395.00
41871.00,87.68,43395.00
41872.00,87.53,43395.00
41873.00,88.06,43395.00
41876.00,88.07,43395.00
41877.00,88.18,43395.00
41878.00,87.76,43395.00
41879.00,87.21,43395.00
41880.00,87.24,43395.00
41884.00,86.56,43395.00
41885.00,86.71,43395.00
41886.00,86.7,43395.00
41887.00,86.73,43395.00
41890.00,87.03,43395.00
41891.00,87.22,43395.00
41892.00,87.29,43395.00
41893.00,87.35,43395.00
41894.00,87.24,43395.00
41897.00,87.28,43395.00
41898.00,87.51,43395.00
41899.00,87.3,43395.00
41900.00,87.11,43395.00
41901.00,87.22,43395.00
41904.00,87,43395.00
41905.00,86.66,43395.00
41906.00,86.29,43395.00
41907.00,86.26,43395.00
41908.00,85.82,43395.00
41911.00,85.29,43395.00
41912.00,84.39,43395.00
41913.00,84.52,43395.00
41914.00,83.47,43395.00
41915.00,82.97,43395.00
41918.00,83.66,43395.00
41919.00,83.51,43395.00
41920.00,83.68,43395.00
41921.00,83.97,43395.00
41922.00,84.12,43395.00
41925.00,84.76,43395.00
41926.00,84.04,43395.00
41927.00,82.58,43395.00
41928.00,81.45,43395.00
41929.00,81.41,43395.00
41932.00,80.56,43395.00
41933.00,79.67,43395.00
41934.00,79.24,43395.00
41935.00,79.86,43395.00
41936.00,80.25,43395.00
41939.00,80.01,43395.00
41940.00,80.28,43395.00
41941.00,80.64,43395.00
41942.00,80.42,43395.00
41943.00,80.85,43395.00
41946.00,81.34,43395.00
41947.00,80.86,43395.00
41948.00,80.61,43395.00
41949.00,80.81,43395.00
41950.00,80.53,43395.00
41953.00,80.11,43395.00
41954.00,80.49,43395.00
41955.00,80.29,43395.00
41956.00,78.66,43395.00
41957.00,79.6,43395.00
41960.00,79.79,43395.00
41961.00,79.5,43395.00
41962.00,78.91,43395.00
41963.00,79.22,43395.00
41964.00,80.1,43395.00
41967.00,79.77,43395.00
41968.00,79.24,43395.00
41969.00,79.65,43395.00
41971.00,75.93,43395.00
41974.00,77.75,43395.00
41975.00,76.52,43395.00
41976.00,76.44,43395.00
41977.00,75.06,43395.00
41978.00,73.85,43395.00
41981.00,71.63,43395.00
41982.00,71.96,43395.00
41983.00,70.34,43395.00
41984.00,70.2,43395.00
41985.00,68.31,43395.00
41988.00,66.93,43395.00
41989.00,65.89,43395.00
41990.00,66.38,43395.00
41991.00,66.18,43395.00
41992.00,69.08,43395.00
41995.00,68.9,43395.00
41996.00,70.23,43395.00
41997.00,70.42,43395.00
41999.00,70.05,43395.00
42002.00,69.3,43395.00
42003.00,69.33,43395.00
42004.00,69.18,43395.00
42006.00,68.68,43395.00
42009.00,67.35,43395.00
42010.00,65.39,43395.00
42011.00,64.85,43395.00
42012.00,64.91,43395.00
42013.00,65.86,43395.00
42016.00,65.15,43395.00
42017.00,65.75,43395.00
42018.00,66.55,43395.00
42019.00,64.46,43395.00
42020.00,65.52,43395.00
42024.00,64.08,43395.00
42025.00,64.63,43395.00
42026.00,64.02,43395.00
42027.00,64.37,43395.00
42030.00,64.22,43395.00
42031.00,65.22,43395.00
42032.00,64.57,43395.00
42033.00,65.43,43395.00
42034.00,67.87,43395.00
