t,Value,Expiry
41887.00,97.04,43159.00
41890.00,97.56,43159.00
41891.00,98.12,43159.00
41892.00,98.53,43159.00
41893.00,97.61,43159.00
41894.00,97.42,43159.00
41897.00,97.51,43159.00
41898.00,97.72,43159.00
41899.00,97.88,43159.00
41900.00,97.91,43159.00
41901.00,97.84,43159.00
41904.00,97.76,43159.00
41905.00,97.44,43159.00
41906.00,97.22,43159.00
41907.00,97.08,43159.00
41908.00,96.15,43159.00
41911.00,95.28,43159.00
41912.00,94.33,43159.00
41913.00,94.41,43159.00
41914.00,93.72,43159.00
41915.00,93.29,43159.00
41918.00,94.21,43159.00
41919.00,93.95,43159.00
41920.00,93.97,43159.00
41921.00,93.70,43159.00
41922.00,94.02,43159.00
41925.00,94.45,43159.00
41926.00,93.46,43159.00
41927.00,91.85,43159.00
41928.00,91.19,43159.00
41929.00,91.33,43159.00
41932.00,90.72,43159.00
41933.00,89.35,43159.00
41934.00,88.97,43159.00
41935.00,89.85,43159.00
41936.00,90.38,43159.00
41939.00,90.56,43159.00
41940.00,91.00,43159.00
41941.00,91.55,43159.00
41942.00,91.20,43159.00
41943.00,91.34,43159.00
41946.00,90.96,43159.00
41947.00,90.58,43159.00
41948.00,90.08,43159.00
41949.00,90.63,43159.00
41950.00,90.40,43159.00
41953.00,89.89,43159.00
41954.00,90.07,43159.00
41955.00,89.37,43159.00
41956.00,87.40,43159.00
41957.00,88.49,43159.00
41960.00,88.22,43159.00
41961.00,87.61,43159.00
41962.00,87.20,43159.00
41963.00,87.43,43159.00
41964.00,88.66,43159.00
41967.00,88.13,43159.00
41968.00,87.57,43159.00
41969.00,87.22,43159.00
41970.00,84.35,43159.00
41971.00,83.21,43159.00
41974.00,85.00,43159.00
41975.00,83.82,43159.00
41976.00,83.39,43159.00
41977.00,82.47,43159.00
41978.00,81.67,43159.00
41981.00,79.48,43159.00
41982.00,79.39,43159.00
41983.00,77.21,43159.00
41984.00,76.79,43159.00
41985.00,74.97,43159.00
41988.00,73.93,43159.00
41989.00,72.09,43159.00
41990.00,72.65,43159.00
41991.00,72.21,43159.00
41992.00,74.78,43159.00
41995.00,74.88,43159.00
41996.00,76.55,43159.00
41997.00,76.42,43159.00
41999.00,75.84,43159.00
42002.00,75.16,43159.00
42003.00,75.29,43159.00
42004.00,75.04,43159.00
42006.00,74.37,43159.00
42009.00,73.21,43159.00
42010.00,71.57,43159.00
42011.00,70.55,43159.00
42012.00,70.32,43159.00
42013.00,70.87,43159.00
42016.00,69.50,43159.00
42017.00,69.46,43159.00
42018.00,70.12,43159.00
42019.00,68.80,43159.00
42020.00,69.82,43159.00
42023.00,69.17,43159.00
42024.00,68.60,43159.00
42025.00,69.06,43159.00
42026.00,68.53,43159.00
42027.00,69.03,43159.00
42030.00,68.89,43159.00
42031.00,69.71,43159.00
42032.00,69.04,43159.00
42033.00,69.49,43159.00
42034.00,71.73,43159.00
42037.00,72.40,43159.00
42038.00,74.42,43159.00
42039.00,72.55,43159.00
42040.00,73.70,43159.00
42041.00,73.80,43159.00
42044.00,74.50,43159.00
42045.00,74.03,43159.00
42046.00,73.49,43159.00
42047.00,74.90,43159.00
42048.00,74.58,43159.00
42051.00,74.43,43159.00
42052.00,74.86,43159.00
42053.00,73.90,43159.00
42054.00,73.22,43159.00
42055.00,73.70,43159.00
42058.00,73.48,43159.00
42059.00,73.88,43159.00
42060.00,75.12,43159.00
42061.00,74.51,43159.00
42062.00,75.25,43159.00
42065.00,73.81,43159.00
42066.00,74.64,43159.00
42067.00,73.68,43159.00
42068.00,72.94,43159.00
42069.00,72.23,43159.00
42072.00,71.61,43159.00
42073.00,70.66,43159.00
42074.00,71.09,43159.00
42075.00,70.98,43159.00
42076.00,69.90,43159.00
42079.00,70.06,43159.00
42080.00,69.43,43159.00
42081.00,71.12,43159.00
42082.00,70.34,43159.00
42083.00,70.90,43159.00
42086.00,71.28,43159.00
42087.00,70.31,43159.00
42088.00,70.67,43159.00
42089.00,71.36,43159.00
42090.00,69.47,43159.00
42093.00,70.10,43159.00
42094.00,69.76,43159.00
42095.00,70.98,43159.00
42096.00,69.76,43159.00
42100.00,70.93,43159.00
42101.00,69.94,43159.00
42102.00,68.58,43159.00
42103.00,69.58,43159.00
42104.00,70.31,43159.00
42107.00,70.12,43159.00
42108.00,70.34,43159.00
42109.00,72.45,43159.00
42110.00,72.16,43159.00
42111.00,71.75,43159.00
42114.00,72.14,43159.00
42115.00,72.03,43159.00
42116.00,72.70,43159.00
42117.00,73.78,43159.00
42118.00,73.30,43159.00
42121.00,73.33,43159.00
42122.00,73.07,43159.00
42123.00,73.66,43159.00
42124.00,73.64,43159.00
42125.00,73.66,43159.00
42128.00,74.06,43159.00
42129.00,74.68,43159.00
42130.00,74.68,43159.00
42131.00,73.67,43159.00
42132.00,73.95,43159.00
42135.00,73.86,43159.00
42136.00,74.21,43159.00
42137.00,74.20,43159.00
42138.00,74.45,43159.00
42139.00,74.56,43159.00
42142.00,74.04,43159.00
42143.00,72.50,43159.00
42144.00,72.94,43159.00
42145.00,73.36,43159.00
42146.00,72.88,43159.00
42149.00,73.03,43159.00
42150.00,72.22,43159.00
42151.00,71.08,43159.00
42152.00,71.51,43159.00
42153.00,72.76,43159.00
42156.00,72.02,43159.00
42157.00,72.79,43159.00
42158.00,72.09,43159.00
42159.00,71.04,43159.00
42160.00,72.14,43159.00
42163.00,71.51,43159.00
42164.00,72.69,43159.00
42165.00,73.58,43159.00
42166.00,72.92,43159.00
42167.00,71.91,43159.00
42170.00,72.10,43159.00
42171.00,72.27,43159.00
42172.00,72.38,43159.00
42173.00,72.64,43159.00
42174.00,71.69,43159.00
42177.00,72.15,43159.00
42178.00,72.47,43159.00
42179.00,71.95,43159.00
42180.00,71.47,43159.00
42181.00,71.35,43159.00
42184.00,70.79,43159.00
42185.00,71.07,43159.00
42186.00,70.43,43159.00
42187.00,70.29,43159.00
42188.00,69.19,43159.00
42191.00,66.32,43159.00
42192.00,66.64,43159.00
42193.00,66.82,43159.00
42194.00,67.93,43159.00
42195.00,68.55,43159.00
42198.00,68.38,43159.00
42199.00,68.33,43159.00
42200.00,67.12,43159.00
42201.00,66.78,43159.00
42202.00,66.61,43159.00
42205.00,66.45,43159.00
42206.00,67.17,43159.00
42207.00,66.45,43159.00
42208.00,65.95,43159.00
42209.00,65.22,43159.00
42212.00,65.18,43159.00
42213.00,65.26,43159.00
42214.00,65.38,43159.00
42215.00,65.22,43159.00
42216.00,64.73,43159.00
42219.00,62.70,43159.00
42220.00,63.01,43159.00
42221.00,62.61,43159.00
42222.00,62.92,43159.00
42223.00,62.47,43159.00
42226.00,63.61,43159.00
42227.00,62.81,43159.00
42228.00,63.32,43159.00
42229.00,63.23,43159.00
42230.00,63.16,43159.00
42233.00,63.11,43159.00
42234.00,62.63,43159.00
42235.00,61.17,43159.00
42236.00,60.16,43159.00
42237.00,58.66,43159.00
42240.00,56.84,43159.00
42241.00,57.46,43159.00
42242.00,57.52,43159.00
42243.00,61.21,43159.00
42244.00,63.21,43159.00
42247.00,66.15,43159.00
42248.00,61.66,43159.00
42249.00,62.63,43159.00
42250.00,62.74,43159.00
42251.00,61.56,43159.00
42254.00,60.13,43159.00
42255.00,61.94,43159.00
42256.00,60.78,43159.00
42257.00,62.06,43159.00
42258.00,61.37,43159.00
42261.00,60.01,43159.00
42262.00,60.25,43159.00
42263.00,61.33,43159.00
42264.00,60.75,43159.00
42265.00,59.40,43159.00
42268.00,60.64,43159.00
42269.00,61.09,43159.00
42270.00,59.82,43159.00
42271.00,60.04,43159.00
42272.00,60.21,43159.00
42275.00,59.15,43159.00
42276.00,59.51,43159.00
42277.00,59.52,43159.00
42278.00,58.75,43159.00
42279.00,58.94,43159.00
42282.00,60.05,43159.00
42283.00,61.84,43159.00
42284.00,61.54,43159.00
42285.00,61.96,43159.00
42286.00,62.02,43159.00
42289.00,60.48,43159.00
42290.00,60.50,43159.00
42291.00,60.42,43159.00
42292.00,60.27,43159.00
42293.00,60.86,43159.00
42296.00,59.77,43159.00
42297.00,60.09,43159.00
42298.00,59.60,43159.00
42299.00,60.11,43159.00
42300.00,59.73,43159.00
42303.00,59.58,43159.00
42304.00,59.01,43159.00
42305.00,60.73,43159.00
42306.00,60.49,43159.00
42307.00,61.07,43159.00
42310.00,60.75,43159.00
42311.00,61.82,43159.00
42312.00,60.36,43159.00
42313.00,59.91,43159.00
42314.00,59.46,43159.00
42317.00,59.39,43159.00
42318.00,59.59,43159.00
42319.00,58.50,43159.00
42320.00,57.79,43159.00
42321.00,57.50,43159.00
42324.00,57.68,43159.00
42325.00,56.71,43159.00
42326.00,57.00,43159.00
42327.00,56.71,43159.00
42328.00,56.67,43159.00
42331.00,56.93,43159.00
42332.00,58.26,43159.00
42333.00,58.37,43159.00
42334.00,57.84,43159.00
42335.00,57.07,43159.00
42338.00,56.60,43159.00
42339.00,56.58,43159.00
42340.00,55.84,43159.00
42341.00,56.54,43159.00
42342.00,56.06,43159.00
42345.00,54.79,43159.00
42346.00,54.59,43159.00
42347.00,54.54,43159.00
42348.00,54.56,43159.00
42349.00,53.61,43159.00
42352.00,52.75,43159.00
42353.00,52.97,43159.00
42354.00,52.00,43159.00
42355.00,51.71,43159.00
42356.00,51.33,43159.00
42359.00,50.62,43159.00
42360.00,49.81,43159.00
42361.00,50.56,43159.00
42362.00,51.26,43159.00
42366.00,50.44,43159.00
42367.00,51.32,43159.00
42368.00,50.44,43159.00
42369.00,51.17,43159.00
42373.00,50.89,43159.00
42374.00,50.16,43159.00
42375.00,48.59,43159.00
42376.00,47.78,43159.00
42377.00,47.61,43159.00
42380.00,45.85,43159.00
42381.00,44.46,43159.00
42382.00,43.30,43159.00
42383.00,43.59,43159.00
42384.00,41.49,43159.00
42387.00,40.30,43159.00
42388.00,40.48,43159.00
42389.00,39.96,43159.00
42390.00,40.36,43159.00
42391.00,43.38,43159.00
42394.00,42.76,43159.00
42395.00,43.79,43159.00
42396.00,44.84,43159.00
42397.00,45.34,43159.00
42398.00,46.81,43159.00
42401.00,45.51,43159.00
42402.00,44.40,43159.00
42403.00,45.68,43159.00
42404.00,45.63,43159.00
42405.00,45.36,43159.00
42408.00,44.81,43159.00
42409.00,42.12,43159.00
42410.00,42.49,43159.00
42411.00,42.41,43159.00
42412.00,45.05,43159.00
42415.00,44.82,43159.00
42416.00,43.71,43159.00
42417.00,45.51,43159.00
42418.00,45.11,43159.00
42419.00,44.15,43159.00
42422.00,45.40,43159.00
42423.00,44.39,43159.00
42424.00,45.20,43159.00
42425.00,45.25,43159.00
42426.00,44.57,43159.00
42429.00,45.60,43159.00
42430.00,45.74,43159.00
42431.00,45.60,43159.00
42432.00,45.49,43159.00
42433.00,46.71,43159.00
42436.00,48.53,43159.00
42437.00,47.59,43159.00
42438.00,48.53,43159.00
42439.00,47.96,43159.00
42440.00,48.27,43159.00
42443.00,47.41,43159.00
42444.00,46.94,43159.00
42445.00,47.93,43159.00
42446.00,48.37,43159.00
42447.00,48.25,43159.00
42450.00,48.63,43159.00
42451.00,49.13,43159.00
42452.00,48.04,43159.00
42453.00,48.02,43159.00
42457.00,47.75,43159.00
42458.00,47.36,43159.00
42459.00,47.87,43159.00
42460.00,48.09,43159.00
42461.00,46.50,43159.00
42464.00,45.32,43159.00
42465.00,44.91,43159.00
42466.00,46.25,43159.00
42467.00,45.47,43159.00
42468.00,47.51,43159.00
42471.00,48.33,43159.00
42472.00,49.34,43159.00
42473.00,49.10,43159.00
42474.00,48.68,43159.00
42475.00,47.65,43159.00
42478.00,47.35,43159.00
42479.00,48.27,43159.00
42480.00,49.89,43159.00
42481.00,49.34,43159.00
42482.00,50.18,43159.00
42485.00,49.84,43159.00
42486.00,50.66,43159.00
42487.00,51.49,43159.00
42488.00,51.97,43159.00
42489.00,51.75,43159.00
42492.00,50.87,43159.00
42493.00,50.23,43159.00
42494.00,50.28,43159.00
42495.00,50.58,43159.00
42496.00,51.15,43159.00
42499.00,49.92,43159.00
42500.00,51.19,43159.00
42501.00,52.42,43159.00
42502.00,52.44,43159.00
42503.00,51.82,43159.00
42506.00,52.64,43159.00
42507.00,53.13,43159.00
42508.00,53.25,43159.00
42509.00,53.18,43159.00
42510.00,53.05,43159.00
42513.00,53.09,43159.00
42514.00,53.27,43159.00
42515.00,53.93,43159.00
42516.00,53.94,43159.00
42517.00,54.06,43159.00
42520.00,54.32,43159.00
42521.00,54.04,43159.00
42522.00,53.90,43159.00
42523.00,54.09,43159.00
42524.00,53.63,43159.00
42527.00,54.41,43159.00
42528.00,55.10,43159.00
42529.00,55.90,43159.00
42530.00,55.45,43159.00
42531.00,54.42,43159.00
42534.00,54.31,43159.00
42535.00,53.95,43159.00
42536.00,53.42,43159.00
42537.00,51.95,43159.00
42538.00,53.57,43159.00
42541.00,54.79,43159.00
42542.00,54.93,43159.00
42543.00,54.62,43159.00
42544.00,55.41,43159.00
42545.00,53.32,43159.00
42548.00,52.69,43159.00
42549.00,54.41,43159.00
42550.00,56.47,43159.00
42551.00,55.02,43159.00
42552.00,56.04,43159.00
42555.00,55.87,43159.00
42556.00,54.37,43159.00
42557.00,55.45,43159.00
42558.00,53.50,43159.00
42559.00,54.03,43159.00
42562.00,53.82,43159.00
42563.00,55.29,43159.00
42564.00,53.51,43159.00
42565.00,54.03,43159.00
42566.00,53.81,43159.00
42569.00,53.28,43159.00
42570.00,53.40,43159.00
42571.00,53.75,43159.00
42572.00,52.86,43159.00
42573.00,52.57,43159.00
42576.00,51.94,43159.00
42577.00,51.71,43159.00
42578.00,50.57,43159.00
42579.00,49.78,43159.00
42580.00,50.09,43159.00
42583.00,49.00,43159.00
42584.00,48.64,43159.00
42585.00,49.44,43159.00
42586.00,50.08,43159.00
42587.00,50.05,43159.00
42590.00,50.90,43159.00
42591.00,50.71,43159.00
42592.00,50.18,43159.00
42593.00,51.65,43159.00
42594.00,52.27,43159.00
42597.00,53.23,43159.00
42598.00,53.97,43159.00
42599.00,54.64,43159.00
42600.00,55.61,43159.00
42601.00,55.69,43159.00
42604.00,54.34,43159.00
42605.00,55.08,43159.00
42606.00,54.25,43159.00
42607.00,54.55,43159.00
42608.00,54.81,43159.00
42611.00,54.21,43159.00
42612.00,53.55,43159.00
42613.00,51.84,43159.00
42614.00,50.55,43159.00
42615.00,51.79,43159.00
42618.00,52.38,43159.00
42619.00,52.15,43159.00
42620.00,52.98,43159.00
42621.00,54.85,43159.00
42622.00,53.16,43159.00
42625.00,53.57,43159.00
42626.00,52.75,43159.00
42627.00,51.74,43159.00
42628.00,52.18,43159.00
42629.00,51.41,43159.00
42632.00,51.62,43159.00
42633.00,51.60,43159.00
42634.00,52.23,43159.00
42635.00,53.24,43159.00
42636.00,51.69,43159.00
42639.00,52.96,43159.00
42640.00,51.83,43159.00
42641.00,53.81,43159.00
42642.00,54.35,43159.00
42643.00,54.81,43159.00
42646.00,55.38,43159.00
42647.00,55.54,43159.00
42648.00,56.33,43159.00
42649.00,56.81,43159.00
42650.00,56.42,43159.00
42653.00,57.18,43159.00
42654.00,56.51,43159.00
42655.00,56.08,43159.00
42656.00,56.40,43159.00
42657.00,56.23,43159.00
42660.00,56.00,43159.00
42661.00,56.50,43159.00
42662.00,57.33,43159.00
42663.00,56.45,43159.00
42664.00,56.96,43159.00
42667.00,57.07,43159.00
42668.00,56.74,43159.00
42669.00,55.83,43159.00
42670.00,56.11,43159.00
42671.00,55.33,43159.00
42674.00,53.69,43159.00
42675.00,53.62,43159.00
42676.00,52.75,43159.00
42677.00,52.29,43159.00
42678.00,51.83,43159.00
42681.00,52.46,43159.00
42682.00,52.59,43159.00
42683.00,52.98,43159.00
42684.00,52.59,43159.00
42685.00,51.30,43159.00
42688.00,50.72,43159.00
42689.00,52.62,43159.00
42690.00,52.36,43159.00
42691.00,52.56,43159.00
42692.00,52.73,43159.00
42695.00,54.41,43159.00
42696.00,54.60,43159.00
42697.00,54.41,43159.00
42698.00,54.41,43159.00
42699.00,52.95,43159.00
42702.00,53.84,43159.00
42703.00,52.10,43159.00
42704.00,55.29,43159.00
42705.00,56.14,43159.00
42706.00,56.96,43159.00
42709.00,57.57,43159.00
42710.00,56.89,43159.00
42711.00,56.20,43159.00
42712.00,56.57,43159.00
42713.00,57.02,43159.00
42716.00,57.54,43159.00
42717.00,57.59,43159.00
42718.00,56.45,43159.00
42719.00,56.51,43159.00
42720.00,57.09,43159.00
42723.00,56.95,43159.00
42724.00,57.63,43159.00
42725.00,57.01,43159.00
42726.00,57.36,43159.00
42727.00,57.44,43159.00
42731.00,58.20,43159.00
42732.00,58.45,43159.00
42733.00,58.48,43159.00
42734.00,58.54,43159.00
42737.00,58.54,43159.00
42738.00,57.48,43159.00
42739.00,58.37,43159.00
42740.00,58.64,43159.00
42741.00,58.79,43159.00
42744.00,56.99,43159.00
42745.00,55.91,43159.00
42746.00,56.94,43159.00
42747.00,57.74,43159.00
42748.00,57.07,43159.00
42751.00,57.42,43159.00
42752.00,57.35,43159.00
42753.00,56.09,43159.00
42754.00,56.35,43159.00
42755.00,57.51,43159.00
42758.00,57.02,43159.00
42759.00,57.14,43159.00
42760.00,56.59,43159.00
42761.00,57.28,43159.00
42762.00,56.30,43159.00
42765.00,56.13,43159.00
42766.00,56.34,43159.00
42767.00,57.42,43159.00
42768.00,57.08,43159.00
42769.00,57.39,43159.00
42772.00,56.60,43159.00
42773.00,55.91,43159.00
42774.00,56.13,43159.00
42775.00,56.61,43159.00
42776.00,57.32,43159.00
42779.00,56.28,43159.00
42780.00,56.49,43159.00
42781.00,56.28,43159.00
42782.00,56.26,43159.00
42783.00,56.28,43159.00
42786.00,56.35,43159.00
42787.00,56.26,43159.00
42788.00,55.74,43159.00
42789.00,56.41,43159.00
42790.00,56.17,43159.00
42793.00,56.30,43159.00
42794.00,56.60,43159.00
42795.00,56.42,43159.00
42796.00,55.69,43159.00
42797.00,56.25,43159.00
42800.00,56.37,43159.00
42801.00,56.26,43159.00
42802.00,53.96,43159.00
42803.00,53.13,43159.00
42804.00,52.27,43159.00
42807.00,52.33,43159.00
42808.00,51.91,43159.00
42809.00,52.51,43159.00
42810.00,52.35,43159.00
42811.00,52.34,43159.00
42814.00,52.33,43159.00
42815.00,51.98,43159.00
42816.00,51.87,43159.00
42817.00,51.54,43159.00
42818.00,51.77,43159.00
42821.00,51.94,43159.00
42822.00,52.23,43159.00
42823.00,53.06,43159.00
42824.00,53.70,43159.00
42825.00,54.07,43159.00
42828.00,53.93,43159.00
42829.00,54.77,43159.00
42830.00,54.90,43159.00
42831.00,55.34,43159.00
42832.00,55.67,43159.00
42835.00,56.49,43159.00
42836.00,56.84,43159.00
42837.00,56.81,43159.00
42838.00,56.92,43159.00
42842.00,56.59,43159.00
42843.00,56.26,43159.00
42844.00,54.43,43159.00
42845.00,54.36,43159.00
42846.00,53.64,43159.00
42849.00,53.27,43159.00
42850.00,53.40,43159.00
42851.00,53.34,43159.00
42852.00,52.74,43159.00
42853.00,53.05,43159.00
42856.00,52.61,43159.00
42857.00,51.48,43159.00
42858.00,51.76,43159.00
42859.00,49.71,43159.00
42860.00,50.63,43159.00
42863.00,50.97,43159.00
42864.00,50.50,43159.00
42865.00,51.63,43159.00
42866.00,51.99,43159.00
42867.00,51.82,43159.00
42870.00,52.40,43159.00
42871.00,52.55,43159.00
42872.00,53.02,43159.00
42873.00,53.20,43159.00
42874.00,54.15,43159.00
42877.00,54.59,43159.00
42878.00,54.84,43159.00
42879.00,54.50,43159.00
42880.00,52.40,43159.00
42881.00,53.15,43159.00
42884.00,53.32,43159.00
42885.00,53.16,43159.00
42886.00,51.97,43159.00
42887.00,51.88,43159.00
42888.00,51.28,43159.00
42891.00,51.02,43159.00
42892.00,51.39,43159.00
42893.00,49.75,43159.00
42894.00,49.93,43159.00
42895.00,50.08,43159.00
42898.00,50.13,43159.00
42899.00,50.43,43159.00
42900.00,49.04,43159.00
42901.00,49.07,43159.00
42902.00,49.42,43159.00
42905.00,48.94,43159.00
42906.00,48.14,43159.00
42907.00,47.05,43159.00
42908.00,47.21,43159.00
42909.00,47.48,43159.00
42912.00,47.77,43159.00
42913.00,48.70,43159.00
42914.00,49.22,43159.00
42915.00,49.43,43159.00
42916.00,50.48,43159.00
42919.00,51.47,43159.00
42920.00,51.32,43159.00
42921.00,49.69,43159.00
42922.00,49.95,43159.00
42923.00,48.59,43159.00
42926.00,48.91,43159.00
42927.00,49.46,43159.00
42928.00,49.56,43159.00
42929.00,50.05,43159.00
42930.00,50.58,43159.00
42933.00,50.19,43159.00
42934.00,50.48,43159.00
42935.00,51.25,43159.00
42936.00,50.84,43159.00
42937.00,49.75,43159.00
42940.00,50.17,43159.00
42941.00,51.48,43159.00
42942.00,52.06,43159.00
42943.00,52.33,43159.00
42944.00,52.83,43159.00
42947.00,53.34,43159.00
42948.00,52.59,43159.00
42949.00,52.92,43159.00
42950.00,52.46,43159.00
42951.00,52.98,43159.00
42954.00,53.00,43159.00
42955.00,52.79,43159.00
42956.00,53.00,43159.00
42957.00,51.97,43159.00
42958.00,52.12,43159.00
42961.00,51.00,43159.00
42962.00,50.89,43159.00
42963.00,50.37,43159.00
42964.00,50.81,43159.00
42965.00,52.37,43159.00
42968.00,51.24,43159.00
42969.00,51.80,43159.00
42970.00,52.42,43159.00
42971.00,51.84,43159.00
42972.00,52.15,43159.00
42975.00,51.65,43159.00
42976.00,52.06,43159.00
42977.00,51.23,43159.00
42978.00,53.19,43159.00
42979.00,53.19,43159.00
42982.00,52.77,43159.00
42983.00,53.65,43159.00
42984.00,54.21,43159.00
42985.00,54.35,43159.00
42986.00,53.50,43159.00
42989.00,53.76,43159.00
42990.00,53.99,43159.00
42991.00,54.63,43159.00
42992.00,55.02,43159.00
42993.00,55.28,43159.00
42996.00,54.98,43159.00
42997.00,54.57,43159.00
42998.00,55.37,43159.00
42999.00,55.50,43159.00
43000.00,55.70,43159.00
43003.00,57.40,43159.00
43004.00,57.11,43159.00
43005.00,56.96,43159.00
43006.00,56.44,43159.00
43007.00,56.21,43159.00
43010.00,55.49,43159.00
43011.00,55.38,43159.00
43012.00,55.22,43159.00
43013.00,56.18,43159.00
43014.00,54.87,43159.00
43017.00,55.03,43159.00
43018.00,55.84,43159.00
43019.00,56.28,43159.00
43020.00,55.69,43159.00
43021.00,56.43,43159.00
43024.00,56.93,43159.00
43025.00,56.81,43159.00
43026.00,57.11,43159.00
43027.00,56.46,43159.00
43028.00,57.05,43159.00
43031.00,56.83,43159.00
43032.00,57.59,43159.00
43033.00,57.70,43159.00
43034.00,58.36,43159.00
43035.00,59.39,43159.00
43038.00,59.91,43159.00
43039.00,60.24,43159.00
43040.00,59.78,43159.00
43041.00,59.89,43159.00
43042.00,61.28,43159.00
43045.00,63.35,43159.00
43046.00,62.99,43159.00
43047.00,62.80,43159.00
43048.00,63.28,43159.00
43049.00,63.06,43159.00
43052.00,62.84,43159.00
43053.00,61.69,43159.00
43054.00,61.41,43159.00
43055.00,60.98,43159.00
43056.00,62.13,43159.00
43059.00,61.68,43159.00
43060.00,61.88,43159.00
43061.00,62.48,43159.00
43062.00,62.73,43159.00
43063.00,62.93,43159.00
43066.00,62.83,43159.00
43067.00,62.75,43159.00
43068.00,61.99,43159.00
43069.00,62.07,43159.00
43070.00,63.19,43159.00
43073.00,62.04,43159.00
43074.00,62.43,43159.00
43075.00,60.87,43159.00
43076.00,61.74,43159.00
43077.00,62.76,43159.00
43080.00,63.59,43159.00
43081.00,62.39,43159.00
43082.00,61.46,43159.00
43083.00,62.28,43159.00
43084.00,62.26,43159.00
43087.00,62.56,43159.00
43088.00,63.04,43159.00
43089.00,63.72,43159.00
43090.00,64.04,43159.00
43091.00,64.33,43159.00
43095.00,66.04,43159.00
43096.00,65.60,43159.00
43097.00,65.77,43159.00
43098.00,66.44,43159.00
43102.00,66.13,43159.00
43103.00,67.29,43159.00
43104.00,67.51,43159.00
43105.00,67.10,43159.00
43108.00,67.31,43159.00
43109.00,68.34,43159.00
43110.00,68.73,43159.00
43111.00,68.77,43159.00
43112.00,69.38,43159.00
43115.00,69.83,43159.00
43116.00,68.78,43159.00
43117.00,69.00,43159.00
43118.00,68.92,43159.00
43119.00,68.24,43159.00
43122.00,68.63,43159.00
43123.00,69.54,43159.00
43124.00,70.02,43159.00
43125.00,69.97,43159.00
43126.00,70.15,43159.00
43129.00,69.20,43159.00
43130.00,68.52,43159.00
43131.00,68.89,43159.00
43132.00,69.65,43159.00
43133.00,68.58,43159.00
43136.00,67.62,43159.00
43137.00,66.86,43159.00
43138.00,65.51,43159.00
43139.00,64.81,43159.00
43140.00,62.79,43159.00
43143.00,62.59,43159.00
43144.00,62.72,43159.00
43145.00,64.36,43159.00
43146.00,64.33,43159.00
43147.00,64.84,43159.00
43150.00,65.67,43159.00
43151.00,65.25,43159.00
43152.00,65.42,43159.00
43153.00,66.39,43159.00
43154.00,67.31,43159.00
43157.00,67.50,43159.00
43158.00,66.63,43159.00
43159.00,65.78,43159.00
41442.00,90.54,43131.00
41443.00,90.40,43131.00
41444.00,90.20,43131.00
41445.00,87.90,43131.00
41446.00,87.19,43131.00
41449.00,88.06,43131.00
41450.00,88.46,43131.00
41451.00,88.68,43131.00
41452.00,88.68,43131.00
41453.00,88.01,43131.00
41456.00,87.37,43131.00
41457.00,88.03,43131.00
41458.00,87.92,43131.00
41459.00,87.88,43131.00
41460.00,87.63,43131.00
41463.00,87.83,43131.00
41464.00,87.97,43131.00
41465.00,88.55,43131.00
41466.00,89.03,43131.00
41467.00,88.67,43131.00
41470.00,88.32,43131.00
41471.00,88.13,43131.00
41472.00,88.12,43131.00
41473.00,88.09,43131.00
41474.00,88.11,43131.00
41477.00,88.26,43131.00
41478.00,88.79,43131.00
41479.00,88.91,43131.00
41480.00,89.42,43131.00
41481.00,90.25,43131.00
41484.00,90.16,43131.00
41485.00,90.21,43131.00
41486.00,90.09,43131.00
41487.00,89.71,43131.00
41488.00,89.76,43131.00
41491.00,90.07,43131.00
41492.00,89.88,43131.00
41493.00,89.65,43131.00
41494.00,90.16,43131.00
41495.00,90.11,43131.00
41498.00,90.08,43131.00
41499.00,90.16,43131.00
41500.00,90.31,43131.00
41501.00,90.29,43131.00
41502.00,90.13,43131.00
41505.00,89.83,43131.00
41506.00,90.16,43131.00
41507.00,90.30,43131.00
41508.00,90.09,43131.00
41509.00,89.65,43131.00
41512.00,89.84,43131.00
41513.00,89.86,43131.00
41514.00,89.51,43131.00
41515.00,89.25,43131.00
41516.00,89.78,43131.00
41519.00,90.30,43131.00
41520.00,89.86,43131.00
41521.00,90.14,43131.00
41522.00,90.07,43131.00
41523.00,89.95,43131.00
41526.00,89.43,43131.00
41527.00,89.48,43131.00
41528.00,89.51,43131.00
41529.00,89.76,43131.00
41530.00,89.79,43131.00
41533.00,89.82,43131.00
41534.00,89.58,43131.00
41535.00,89.65,43131.00
41536.00,89.55,43131.00
41537.00,89.64,43131.00
41540.00,89.73,43131.00
41541.00,89.93,43131.00
41542.00,89.76,43131.00
41543.00,90.25,43131.00
41544.00,89.70,43131.00
41547.00,89.97,43131.00
41548.00,90.20,43131.00
41549.00,90.24,43131.00
41550.00,89.92,43131.00
41551.00,90.34,43131.00
41554.00,90.50,43131.00
41555.00,90.10,43131.00
41556.00,90.13,43131.00
41557.00,90.11,43131.00
41558.00,90.25,43131.00
41561.00,90.06,43131.00
41562.00,90.00,43131.00
41563.00,89.45,43131.00
41564.00,89.35,43131.00
41565.00,90.09,43131.00
41568.00,90.29,43131.00
41569.00,90.12,43131.00
41570.00,89.55,43131.00
41571.00,89.21,43131.00
41572.00,89.55,43131.00
41575.00,90.09,43131.00
41576.00,89.99,43131.00
41577.00,91.04,43131.00
41578.00,90.90,43131.00
41579.00,90.41,43131.00
