t,Value,Expiry
43070,57.32,43271
43073,56.58,43271
43074,56.94,43271
43075,55.66,43271
43076,56.3,43271
43077,57.01,43271
43080,57.47,43271
43081,56.53,43271
43082,55.76,43271
43083,56.38,43271
43084,56.5,43271
43087,56.76,43271
43088,57.13,43271
43089,57.63,43271
43090,57.88,43271
43091,58.12,43271
43095,59.39,43271
43096,59.17,43271
43097,59.27,43271
43098,59.76,43271
43102,59.72,43271
43103,60.58,43271
43104,60.87,43271
43105,60.62,43271
43108,60.99,43271
43109,61.9,43271
43110,62.32,43271
43111,62.52,43271
43112,63.05,43271
43116,62.6,43271
43117,62.85,43271
43118,62.85,43271
43119,62.33,43271
43122,62.62,43271
43123,63.42,43271
43124,64.12,43271
43125,64.27,43271
43126,64.76,43271
43129,64.24,43271
43130,63.34,43271
43131,63.53,43271
43132,64.32,43271
43133,63.55,43271
43136,62.46,43271
43137,61.75,43271
43138,60.36,43271
43139,59.86,43271
43140,57.9,43271
43143,57.92,43271
43144,58.02,43271
43145,59.48,43271
43146,59.73,43271
43147,60.19,43271
43151,60.74,43271
43152,60.78,43271
43153,61.78,43271
43154,62.67,43271
43157,63,43271
43158,62.22,43271
43159,60.67,43271
43160,59.98,43271
43161,60.36,43271
43164,61.6,43271
43165,61.73,43271
43166,60.37,43271
43167,59.64,43271
43168,61.33,43271
43171,60.87,43271
43172,60.41,43271
43173,60.66,43271
43174,60.85,43271
43175,61.94,43271
43178,61.61,43271
43179,62.9,43271
43180,64.54,43271
43181,63.83,43271
43182,65.29,43271
43185,65.03,43271
43186,64.86,43271
43187,64.06,43271
43188,64.54,43271
43192,62.72,43271
43193,63.21,43271
43194,63.1,43271
43195,63.34,43271
43196,61.96,43271
43199,63.26,43271
43200,65.17,43271
43201,66.44,43271
43202,66.58,43271
43203,67,43271
43206,65.94,43271
43207,66.24,43271
43208,68.15,43271
43209,68.08,43271
43210,68.18,43271
43213,68.47,43271
43214,67.57,43271
43215,67.92,43271
43216,68.08,43271
43217,67.98,43271
43220,68.48,43271
43221,67.13,43271
43222,67.77,43271
43223,68.26,43271
43224,69.58,43271
43227,70.62,43271
43228,68.97,43271
43229,71.05,43271
43230,71.31,43271
43231,70.68,43271
43234,70.99,43271
43235,71.37,43271
43236,71.56,43271
43237,71.57,43271
43238,71.37,43271
43241,72.35,43271
43242,72.2,43271
43243,71.84,43271
43244,70.71,43271
43245,67.88,43271
43249,66.73,43271
43250,68.21,43271
43251,67.04,43271
43252,65.81,43271
43255,64.75,43271
43256,65.52,43271
43257,64.73,43271
43258,65.95,43271
43259,65.74,43271
43262,66.1,43271
43263,66.36,43271
43264,66.64,43271
43265,66.89,43271
43266,65.06,43271
43269,65.85,43271
43270,65.07,43271
43271,66.22,43271
41229,85.56,43242
41232,85.61,43242
41233,85.11,43242
41234,85.69,43242
41236,86.96,43242
41239,86.13,43242
41240,85.88,43242
41241,85.96,43242
41242,85.87,43242
41243,85.84,43242
41246,85.69,43242
41247,85.51,43242
41248,85.91,43242
41249,85.45,43242
41250,85.45,43242
41253,84.98,43242
41254,85.3,43242
41255,85.41,43242
41256,84.37,43242
41257,85.12,43242
41260,84.48,43242
41261,84.5,43242
41262,85.19,43242
41263,84.89,43242
41264,84.72,43242
41267,84.79,43242
41269,85.37,43242
41270,85.44,43242
41271,85.41,43242
41274,86.04,43242
41276,85.43,43242
41277,84.5,43242
41278,84.4,43242
41281,84.88,43242
41282,84.73,43242
41283,84.8,43242
41284,84.53,43242
41285,84.37,43242
41288,84.87,43242
41289,84.72,43242
41290,85.11,43242
41291,84.97,43242
41292,84.86,43242
41296,84.88,43242
41297,85.25,43242
41298,85.25,43242
41299,84.86,43242
41302,85.29,43242
41303,85.01,43242
41304,84.99,43242
41305,84.92,43242
41306,84.04,43242
41309,83.92,43242
41310,84.84,43242
41311,85.25,43242
41312,85.5,43242
41313,85.93,43242
41316,86.29,43242
41317,85.49,43242
41318,85.71,43242
41319,85.75,43242
41320,85.14,43242
41324,84.5,43242
41325,84.25,43242
41326,83.45,43242
41327,83.75,43242
41330,83.84,43242
41331,83.9,43242
41332,83.56,43242
41333,83.23,43242
41334,83.81,43242
41337,83.7,43242
41338,84.25,43242
41339,83.69,43242
41340,83.53,43242
41341,83.61,43242
41344,83.47,43242
41345,84.2,43242
41346,84,43242
41347,84.19,43242
41348,84.65,43242
41351,85.19,43242
41352,84.37,43242
41353,83.97,43242
41354,83.76,43242
41355,83.55,43242
41358,83.58,43242
41359,84.04,43242
41360,84.28,43242
41361,84.42,43242
41365,84.29,43242
41366,84.02,43242
41367,83.87,43242
41368,84.32,43242
41369,84.81,43242
41372,84.74,43242
41373,84.8,43242
41374,84.87,43242
41375,85.2,43242
41376,84.82,43242
41379,83.24,43242
41380,83.03,43242
41381,81.41,43242
41382,80.93,43242
41383,81.48,43242
41386,82.5,43242
41387,82.83,43242
41388,83.39,43242
41389,84.43,43242
41390,83.77,43242
41393,83.71,43242
41394,83.7,43242
41395,82.42,43242
41396,83.96,43242
41397,83.84,43242
41400,83.98,43242
41401,84.02,43242
41402,84.11,43242
41403,83.61,43242
41404,83.68,43242
41407,83.51,43242
41408,83.24,43242
41409,83.65,43242
41410,83.83,43242
41411,83.77,43242
41414,83.81,43242
41415,83.91,43242
41416,83.74,43242
41417,83.26,43242
41418,83.08,43242
41422,82.97,43242
41423,82.16,43242
41424,82.35,43242
41425,82.19,43242
41428,83.07,43242
41429,82.61,43242
41430,82.64,43242
41431,83.08,43242
41432,82.77,43242
41435,83.14,43242
41436,82.76,43242
41437,83.05,43242
41438,82.86,43242
41439,82.6,43242
41442,82.66,43242
41443,82.38,43242
41444,81.98,43242
41445,80.01,43242
41446,79.08,43242
41449,79.95,43242
41450,80.69,43242
41451,80.74,43242
41452,80.57,43242
41453,79.93,43242
41456,79.4,43242
41457,79.86,43242
41458,80.18,43242
41460,79.76,43242
41463,80.2,43242
41464,80.52,43242
41465,81.53,43242
41466,82.1,43242
41467,81.89,43242
41470,81.4,43242
41471,80.99,43242
41472,80.86,43242
41473,80.61,43242
41474,80.68,43242
41477,80.79,43242
41478,80.96,43242
41479,80.89,43242
41480,81.54,43242
41481,82.4,43242
41484,82.25,43242
41485,82.17,43242
41486,82.07,43242
41487,81.74,43242
41488,81.88,43242
41491,82.37,43242
41492,82.16,43242
41493,82.46,43242
41494,82.55,43242
41495,82.61,43242
41498,82.54,43242
41499,82.57,43242
41500,82.8,43242
41501,82.42,43242
41502,82.18,43242
41505,82,43242
41506,82.43,43242
41507,82.23,43242
41508,82.08,43242
41509,81.91,43242
41512,81.89,43242
41513,82.13,43242
41514,81.46,43242
41515,81.04,43242
41516,81.79,43242
41520,81.76,43242
41521,81.9,43242
41522,81.91,43242
41523,81.56,43242
41526,81.07,43242
41527,81.24,43242
41528,81.28,43242
41529,81.49,43242
41530,81.66,43242
41533,81.69,43242
41534,81.57,43242
41535,81.56,43242
41536,81.93,43242
41537,82.01,43242
41540,82.06,43242
41541,82.19,43242
41542,81.92,43242
41543,82.32,43242
41544,81.79,43242
41547,82.08,43242
41548,82.23,43242
41549,82.23,43242
41550,81.68,43242
41551,82.09,43242
41554,82.37,43242
41555,81.7,43242
41556,81.76,43242
41557,81.85,43242
41558,82.07,43242
41561,81.93,43242
41562,81.99,43242
41563,81.49,43242
41564,81.15,43242
41565,81.89,43242
41568,82.26,43242
41569,81.55,43242
41570,80.72,43242
41571,80.66,43242
41572,80.82,43242
41575,80.93,43242
41576,81.06,43242
41577,81.81,43242
41578,81.81,43242
41579,81.6,43242
41582,81.54,43242
41583,81.53,43242
41584,81.22,43242
41585,81.54,43242
41586,81.16,43242
41589,81.3,43242
41590,81.25,43242
41591,81.4,43242
41592,81.34,43242
41593,81.4,43242
41596,81.11,43242
41597,80.81,43242
41598,80.99,43242
41599,80.55,43242
41600,80.59,43242
41603,80.96,43242
41604,81.12,43242
41605,80.99,43242
41607,81.32,43242
41610,81.45,43242
41611,81.28,43242
41612,81.12,43242
41613,80.58,43242
41614,80.78,43242
41617,80.89,43242
41618,80.73,43242
41619,81.04,43242
41620,80.78,43242
41621,79.77,43242
41624,80.1,43242
41625,80.2,43242
41626,79.54,43242
41627,79.16,43242
41628,78.9,43242
41631,78.94,43242
41632,78.87,43242
41634,79.07,43242
41635,79.22,43242
41638,79.17,43242
41639,79,43242
41641,78.08,43242
41642,77.77,43242
41645,77.85,43242
41646,76.88,43242
41647,76.34,43242
41648,76.61,43242
41649,76.63,43242
41652,76.55,43242
41653,77.36,43242
41654,77.74,43242
41655,76.84,43242
41656,76.84,43242
41660,76.77,43242
41661,76.75,43242
41662,76.52,43242
41663,76.96,43242
41666,76.85,43242
41667,77.11,43242
41668,76.76,43242
41669,76.65,43242
41670,76.14,43242
41673,76.5,43242
41674,77.18,43242
41675,78.34,43242
41676,78.49,43242
41677,78.9,43242
41680,78.61,43242
41681,79.16,43242
41682,79.36,43242
41683,79.53,43242
41684,79.57,43242
41688,78.94,43242
41689,78.69,43242
41690,79.03,43242
41691,79.2,43242
41694,79.42,43242
41695,79.11,43242
41696,79.23,43242
41697,79.55,43242
41698,79.81,43242
41701,79.8,43242
41702,79.66,43242
41703,80.2,43242
41704,80.7,43242
41705,80.77,43242
41708,80.45,43242
41709,80.82,43242
41710,80.73,43242
41711,81.12,43242
41712,81.21,43242
41715,80.74,43242
41716,80.64,43242
41717,80.46,43242
41718,80.67,43242
41719,80.79,43242
41722,80.74,43242
41723,80.48,43242
41724,80.46,43242
41725,80.33,43242
41726,79.69,43242
41729,80.06,43242
41730,80.34,43242
41731,81.23,43242
41732,81.62,43242
41733,81.52,43242
41736,81.63,43242
41737,81.5,43242
41738,81.4,43242
41739,81.5,43242
41740,81.39,43242
41743,81.5,43242
41744,81.55,43242
41745,81.76,43242
41746,81.83,43242
41750,82.21,43242
41751,82.52,43242
41752,82.52,43242
41753,82.25,43242
41754,82.07,43242
41757,82.09,43242
41758,82.02,43242
41759,81.84,43242
41760,81.77,43242
41761,81.65,43242
41764,81.64,43242
41765,81.54,43242
41766,82.05,43242
41767,81.98,43242
41768,81.77,43242
41771,81.91,43242
41772,82.16,43242
41773,82.14,43242
41774,82.29,43242
41775,82.56,43242
41778,82.5,43242
41779,82.79,43242
41780,82.87,43242
41781,83.15,43242
41782,83.4,43242
41786,83.39,43242
41787,83.8,43242
41788,83.64,43242
41789,83.85,43242
41792,84.03,43242
41793,84.17,43242
41794,84.04,43242
41795,84.62,43242
41796,84.64,43242
41799,84.88,43242
41800,85.01,43242
41801,85.24,43242
41802,85.2,43242
41803,85.38,43242
41806,86.07,43242
41807,86.63,43242
41808,86.94,43242
41809,87.38,43242
41810,87.28,43242
41813,87.57,43242
41814,87.57,43242
41815,88.15,43242
41816,87.94,43242
41817,88.12,43242
41820,88.23,43242
41821,89.05,43242
41822,89.07,43242
41823,89.26,43242
41827,89.6,43242
41828,89.24,43242
41829,89.11,43242
41830,88.74,43242
41831,88.33,43242
41834,88.97,43242
41835,88.37,43242
41836,87.82,43242
41837,86.98,43242
41838,86.65,43242
41841,88.21,43242
41842,87.92,43242
41843,88.54,43242
41844,88.39,43242
41845,88.67,43242
41848,87.89,43242
41849,87.71,43242
41850,87.8,43242
41851,87.34,43242
41852,87.68,43242
41855,87.95,43242
41856,88.04,43242
41857,88.29,43242
41858,88.87,43242
41859,88.39,43242
41862,88.5,43242
41863,88.57,43242
41864,89,43242
41865,88.16,43242
41866,88.52,43242
41869,88.45,43242
41870,88.23,43242
41871,87.79,43242
41872,87.61,43242
41873,88.15,43242
41876,88.22,43242
41877,88.33,43242
41878,87.94,43242
41879,87.38,43242
41880,87.4,43242
41884,86.7,43242
41885,86.94,43242
41886,86.84,43242
41887,86.86,43242
41890,87.14,43242
41891,87.32,43242
41892,87.34,43242
41893,87.37,43242
41894,87.31,43242
41897,87.38,43242
41898,87.69,43242
41899,87.47,43242
41900,87.27,43242
41901,87.36,43242
41904,87.11,43242
41905,86.83,43242
41906,86.51,43242
41907,86.45,43242
41908,86.03,43242
41911,85.54,43242
41912,84.45,43242
41913,84.46,43242
41914,83.53,43242
41915,82.97,43242
41918,83.7,43242
41919,83.54,43242
41920,83.6,43242
41921,83.72,43242
41922,83.86,43242
41925,84.47,43242
41926,83.49,43242
41927,82.03,43242
41928,81.09,43242
41929,81.08,43242
41932,80.3,43242
41933,79.46,43242
41934,79.07,43242
41935,79.75,43242
41936,80.11,43242
41939,79.84,43242
41940,80.12,43242
41941,80.48,43242
41942,80.22,43242
41943,80.6,43242
41946,81.05,43242
41947,80.48,43242
41948,80.23,43242
41949,80.38,43242
41950,80.17,43242
41953,79.71,43242
41954,80.09,43242
41955,79.84,43242
41956,78.07,43242
41957,79.05,43242
41960,79.21,43242
41961,78.9,43242
41962,78.34,43242
41963,78.69,43242
41964,79.6,43242
41967,79.24,43242
41968,78.62,43242
41969,78.93,43242
41971,74.97,43242
41974,76.84,43242
41975,75.62,43242
41976,75.53,43242
41977,74.3,43242
41978,73.19,43242
41981,71.01,43242
41982,71.37,43242
41983,69.65,43242
41984,69.56,43242
41985,67.71,43242
41988,66.38,43242
41989,65.36,43242
41990,65.81,43242
41991,65.39,43242
41992,68.25,43242
41995,68.02,43242
41996,69.4,43242
41997,69.53,43242
41999,69.16,43242
42002,68.44,43242
42003,68.51,43242
42004,68.41,43242
42006,67.93,43242
42009,66.56,43242
42010,64.54,43242
42011,64.05,43242
42012,64.11,43242
42013,64.93,43242
42016,64.18,43242
42017,64.78,43242
42018,65.68,43242
42019,63.69,43242
42020,64.71,43242
42024,63.27,43242
42025,63.87,43242
42026,63.31,43242
42027,63.63,43242
42030,63.52,43242
42031,64.5,43242
42032,63.85,43242
42033,64.66,43242
42034,67.14,43242
42037,67.54,43242
42038,68.87,43242
42039,66.85,43242
42040,67.28,43242
42041,66.71,43242
42044,67.24,43242
42045,66.62,43242
42046,66.61,43242
42047,67.75,43242
42048,67.2,43242
42052,66.87,43242
42053,66.28,43242
42054,65.47,43242
42055,66.28,43242
42058,66.32,43242
42059,66.72,43242
42060,67.49,43242
42061,66.88,43242
42062,67.23,43242
42065,66.67,43242
42066,67.36,43242
42067,66.29,43242
42068,65.89,43242
42069,65.39,43242
42072,64.94,43242
42073,64.22,43242
42074,64.44,43242
42075,63.98,43242
42076,63.1,43242
42079,63.19,43242
42080,62.45,43242
42081,64.08,43242
42082,62.92,43242
42083,63.61,43242
42086,63.92,43242
42087,63.29,43242
42088,63.49,43242
42089,63.84,43242
42090,62.47,43242
42093,63.16,43242
42094,62.83,43242
42095,63.88,43242
42096,63.15,43242
42100,63.96,43242
42101,63.58,43242
42102,62.23,43242
42103,63.18,43242
42104,63.78,43242
42107,63.5,43242
42108,63.72,43242
42109,65.24,43242
42110,65.5,43242
42111,64.8,43242
42114,65.69,43242
42115,65.68,43242
42116,66.15,43242
42117,66.81,43242
42118,65.98,43242
42121,65.94,43242
42122,65.89,43242
42123,65.92,43242
42124,66.02,43242
42125,65.97,43242
42128,66.25,43242
42129,66.69,43242
42130,66.99,43242
42131,66.4,43242
42132,66.86,43242
42135,66.9,43242
42136,67.2,43242
42137,66.86,43242
42138,67.09,43242
42139,67.06,43242
42142,66.68,43242
42143,65.65,43242
42144,66.01,43242
42145,66.15,43242
42146,65.56,43242
42150,65.1,43242
42151,64.6,43242
42152,64.69,43242
42153,65.61,43242
42156,65.08,43242
42157,65.76,43242
42158,65.24,43242
42159,64.57,43242
42160,65.85,43242
42163,65.16,43242
42164,65.98,43242
42165,66.58,43242
42166,66.13,43242
42167,65.24,43242
42170,65.53,43242
42171,65.78,43242
42172,65.75,43242
42173,66.07,43242
42174,65.36,43242
42177,65.98,43242
42178,65.76,43242
42179,65.3,43242
42180,64.98,43242
42181,65.09,43242
42184,64.43,43242
42185,65.01,43242
42186,64.38,43242
42187,64.36,43242
42191,61.05,43242
42192,61.19,43242
42193,61.24,43242
42194,62.04,43242
42195,62.71,43242
42198,62.83,43242
42199,62.9,43242
42200,61.69,43242
42201,61.13,43242
42202,60.91,43242
42205,60.83,43242
42206,61.45,43242
42207,60.46,43242
42208,59.8,43242
42209,59.14,43242
42212,59.07,43242
42213,59.23,43242
42214,59.33,43242
42215,59.45,43242
42216,58.93,43242
42219,57.56,43242
42220,57.71,43242
42221,57.45,43242
42222,57.94,43242
42223,57.22,43242
42226,58.45,43242
42227,57.9,43242
42228,58.44,43242
42229,58.52,43242
42230,58.81,43242
42233,58.32,43242
42234,58.02,43242
42235,56.46,43242
42236,55.3,43242
42237,53.53,43242
42240,51.89,43242
42241,52.76,43242
42242,53.08,43242
42243,56.59,43242
42244,57.87,43242
42247,60.21,43242
42248,56.24,43242
42249,57.21,43242
42250,57.22,43242
42251,56.24,43242
42255,56.86,43242
42256,55.75,43242
42257,56.87,43242
42258,56.13,43242
42261,54.89,43242
42262,55.41,43242
42263,56.59,43242
42264,56.26,43242
42265,54.97,43242
42268,56.38,43242
42269,56.5,43242
42270,55.25,43242
42271,55.79,43242
42272,56.01,43242
42275,54.64,43242
42276,54.72,43242
42277,54.9,43242
42278,54.08,43242
42279,54.22,43242
42282,55.23,43242
42283,56.67,43242
42284,56.31,43242
42285,56.35,43242
42286,56.76,43242
42289,55.49,43242
42290,55.58,43242
42291,55.72,43242
42292,55.62,43242
42293,56.13,43242
42296,55.06,43242
42297,55.45,43242
42298,55.01,43242
42299,55.52,43242
42300,54.93,43242
42303,54.91,43242
42304,54.16,43242
42305,55.78,43242
42306,55.55,43242
42307,55.88,43242
42310,55.63,43242
42311,56.54,43242
42312,55.29,43242
42313,55.14,43242
42314,54.75,43242
42317,54.7,43242
42318,54.92,43242
42319,53.83,43242
42320,53.37,43242
42321,53.17,43242
42324,53.34,43242
42325,52.41,43242
42326,52.54,43242
42327,52.36,43242
42328,52.52,43242
42331,52.81,43242
42332,54.02,43242
42333,54,43242
42335,53.17,43242
42338,52.92,43242
42339,52.84,43242
42340,52.14,43242
42341,52.78,43242
42342,52.34,43242
42345,51.64,43242
42346,51.44,43242
42347,51.31,43242
42348,51.63,43242
42349,50.84,43242
42352,49.99,43242
42353,50.32,43242
42354,49.62,43242
42355,49.42,43242
42356,49.05,43242
42359,48.35,43242
42360,47.69,43242
42361,48.29,43242
42362,49.23,43242
42366,48.67,43242
42367,49.41,43242
42368,48.66,43242
42369,49.27,43242
42373,49.14,43242
42374,48.64,43242
42375,47.39,43242
42376,46.53,43242
42377,46.51,43242
42380,45.06,43242
42381,43.77,43242
42382,42.85,43242
42383,43.56,43242
42384,41.38,43242
42388,40.42,43242
42389,39.83,43242
42390,40.45,43242
42391,43.1,43242
42394,42.63,43242
42395,43.47,43242
42396,44.26,43242
42397,45.02,43242
42398,46.26,43242
42401,44.89,43242
42402,44.03,43242
42403,45.22,43242
42404,45.31,43242
42405,45.26,43242
42408,44.74,43242
42409,42.09,43242
42410,42.63,43242
42411,42.49,43242
42412,45.08,43242
42416,43.75,43242
42417,45.22,43242
42418,44.57,43242
42419,43.59,43242
42422,44.68,43242
42423,43.62,43242
42424,44.2,43242
42425,44.36,43242
42426,43.63,43242
42429,44.74,43242
42430,44.91,43242
42431,44.76,43242
42432,44.76,43242
42433,45.86,43242
42436,47.42,43242
42437,46.32,43242
42438,47.36,43242
42439,46.83,43242
42440,47.21,43242
42443,46.16,43242
42444,45.76,43242
42445,46.7,43242
42446,47.15,43242
42447,47.23,43242
42450,47.44,43242
42451,47.68,43242
42452,46.87,43242
42453,46.61,43242
42457,46.31,43242
42458,46.01,43242
42459,46.55,43242
42460,46.74,43242
42461,45.29,43242
42464,44.24,43242
42465,43.82,43242
42466,45.16,43242
42467,44.51,43242
42468,46.45,43242
42471,47.16,43242
42472,48.29,43242
42473,48.16,43242
42474,47.64,43242
42475,46.61,43242
42478,46.35,43242
42479,47.14,43242
42480,48.49,43242
42481,47.97,43242
42482,48.72,43242
42485,48.43,43242
42486,49.18,43242
42487,50.14,43242
42488,50.37,43242
42489,50.18,43242
42492,49.3,43242
42493,48.72,43242
42494,48.7,43242
42495,49.01,43242
42496,49.62,43242
42499,48.47,43242
42500,49.68,43242
42501,50.82,43242
42502,50.83,43242
42503,50.12,43242
42506,50.81,43242
42507,51.34,43242
42508,51.48,43242
42509,51.52,43242
42510,51.28,43242
42513,51.33,43242
42514,51.67,43242
42515,52.23,43242
42516,52.32,43242
42517,52.54,43242
42521,52.44,43242
42522,52.39,43242
42523,52.64,43242
42524,52.09,43242
42527,52.88,43242
42528,53.48,43242
42529,54.11,43242
42530,53.79,43242
42531,52.78,43242
42534,52.66,43242
42535,52.19,43242
42536,51.75,43242
42537,50.32,43242
42538,51.95,43242
42541,53.12,43242
42542,53.31,43242
42543,53.11,43242
42544,54.01,43242
42545,51.93,43242
42548,51.23,43242
42549,53,43242
42550,54.98,43242
42551,53.65,43242
42552,54.74,43242
42556,53.09,43242
42557,54.08,43242
42558,52.23,43242
42559,52.77,43242
42562,52.72,43242
42563,54.04,43242
42564,52.32,43242
42565,52.8,43242
42566,52.46,43242
42569,51.93,43242
42570,52.19,43242
42571,52.74,43242
42572,51.94,43242
42573,51.58,43242
42576,51.09,43242
42577,50.91,43242
42578,49.76,43242
42579,48.84,43242
42580,49.12,43242
42583,48.08,43242
42584,47.73,43242
42585,48.58,43242
42586,49.17,43242
42587,49.21,43242
42590,49.99,43242
42591,49.81,43242
42592,49.35,43242
42593,50.66,43242
42594,51.27,43242
42597,52.08,43242
42598,52.75,43242
42599,53.37,43242
42600,54.29,43242
42601,54.37,43242
42604,53.05,43242
42605,53.82,43242
42606,52.97,43242
42607,53.37,43242
42608,53.61,43242
42611,52.99,43242
42612,52.36,43242
42613,50.69,43242
42614,49.39,43242
42615,50.6,43242
42619,51.05,43242
42620,51.87,43242
42621,53.63,43242
42622,51.95,43242
42625,52.34,43242
42626,51.58,43242
42627,50.61,43242
42628,51.12,43242
42629,50.37,43242
42632,50.57,43242
42633,50.53,43242
42634,51.07,43242
42635,52.02,43242
42636,50.52,43242
42639,51.72,43242
42640,50.68,43242
42641,52.51,43242
42642,52.91,43242
42643,53.36,43242
42646,53.9,43242
42647,53.99,43242
42648,54.62,43242
42649,54.9,43242
42650,54.6,43242
42653,55.32,43242
42654,54.68,43242
42655,54.31,43242
42656,54.56,43242
42657,54.44,43242
42660,54.39,43242
42661,54.81,43242
42662,55.47,43242
42663,54.71,43242
42664,55.23,43242
42667,55.34,43242
42668,54.9,43242
42669,54.05,43242
42670,54.22,43242
42671,53.52,43242
42674,51.96,43242
42675,51.85,43242
42676,51.02,43242
42677,50.52,43242
42678,50.04,43242
42681,50.76,43242
42682,51.01,43242
42683,51.51,43242
42684,51.13,43242
42685,49.91,43242
42688,49.31,43242
42689,51.08,43242
42690,50.82,43242
42691,51.02,43242
42692,51.27,43242
42695,52.83,43242
42696,52.97,43242
42697,52.86,43242
42699,51.29,43242
42702,52.19,43242
42703,50.49,43242
42704,53.49,43242
42705,53.89,43242
42706,54.79,43242
42709,55.43,43242
42710,54.8,43242
42711,54.13,43242
42712,54.56,43242
42713,54.93,43242
42716,55.1,43242
42717,55.5,43242
42718,54.52,43242
42719,54.54,43242
42720,55.14,43242
42723,55.25,43242
42724,55.86,43242
42725,55.21,43242
42726,55.63,43242
42727,55.81,43242
42731,56.4,43242
42732,56.58,43242
42733,56.61,43242
42734,56.59,43242
42738,55.69,43242
42739,56.74,43242
42740,57.19,43242
42741,57.46,43242
42744,56.11,43242
42745,55.35,43242
42746,56.42,43242
42747,57.06,43242
42748,56.36,43242
42752,56.1,43242
42753,54.94,43242
42754,55.09,43242
42755,56.06,43242
42758,55.73,43242
42759,55.86,43242
42760,55.47,43242
42761,56.23,43242
42762,55.57,43242
42765,55.4,43242
42766,55.49,43242
42767,56.2,43242
42768,55.97,43242
42769,56.37,43242
42772,55.73,43242
42773,54.85,43242
42774,54.9,43242
42775,55.35,43242
42776,56,43242
42779,55.21,43242
42780,55.33,43242
42781,54.98,43242
42782,54.76,43242
42783,54.67,43242
42787,54.65,43242
42788,54.2,43242
42789,54.75,43242
42790,54.43,43242
42793,54.65,43242
42794,55.02,43242
42795,54.88,43242
42796,54.07,43242
42797,54.63,43242
42800,54.73,43242
42801,54.59,43242
42802,52.21,43242
42803,51.36,43242
42804,50.51,43242
42807,50.65,43242
42808,50.18,43242
42809,50.69,43242
42810,50.38,43242
42811,50.35,43242
42814,50.27,43242
42815,50.05,43242
42816,50.05,43242
42817,49.78,43242
42818,49.94,43242
42821,49.96,43242
42822,50.23,43242
42823,50.96,43242
42824,51.65,43242
42825,51.96,43242
42828,51.98,43242
42829,52.66,43242
42830,52.69,43242
42831,53.06,43242
42832,53.37,43242
42835,54.11,43242
42836,54.46,43242
42837,54.48,43242
42838,54.58,43242
42842,54.27,43242
42843,54,43242
42844,52.21,43242
42845,52.19,43242
42846,51.44,43242
42849,51.1,43242
42850,51.09,43242
42851,51.07,43242
42852,50.39,43242
42853,50.62,43242
42856,50.25,43242
42857,49.16,43242
42858,49.42,43242
42859,47.58,43242
42860,48.43,43242
42863,48.79,43242
42864,48.32,43242
42865,49.42,43242
42866,49.77,43242
42867,49.5,43242
42870,50.06,43242
42871,50.19,43242
42872,50.54,43242
42873,50.61,43242
42874,51.42,43242
42877,51.86,43242
42878,52.02,43242
42879,51.71,43242
42880,49.65,43242
42881,50.45,43242
42885,50.41,43242
42886,49.13,43242
42887,49.25,43242
42888,48.64,43242
42891,48.5,43242
42892,48.95,43242
42893,47.37,43242
42894,47.69,43242
42895,47.71,43242
42898,47.83,43242
42899,48.1,43242
42900,46.74,43242
42901,46.75,43242
42902,47.01,43242
42905,46.58,43242
42906,45.79,43242
42907,44.81,43242
42908,44.98,43242
42909,45.25,43242
42912,45.52,43242
42913,46.38,43242
42914,46.89,43242
42915,47.13,43242
42916,48.11,43242
42919,49.03,43242
42921,47.31,43242
42922,47.53,43242
42923,46.29,43242
42926,46.62,43242
42927,47.13,43242
42928,47.22,43242
42929,47.68,43242
42930,48.21,43242
42933,47.91,43242
42934,48.14,43242
42935,48.81,43242
42936,48.41,43242
42937,47.34,43242
42940,47.79,43242
42941,48.98,43242
42942,49.49,43242
42943,49.73,43242
42944,50.08,43242
42947,50.56,43242
42948,49.89,43242
42949,50.26,43242
42950,49.8,43242
42951,50.31,43242
42954,50.3,43242
42955,50.05,43242
42956,50.36,43242
42957,49.3,43242
42958,49.58,43242
42961,48.56,43242
42962,48.46,43242
42963,47.82,43242
42964,47.98,43242
42965,49.27,43242
42968,48.15,43242
42969,48.77,43242
42970,49.4,43242
42971,48.67,43242
42972,49.08,43242
42975,48.2,43242
42976,48.57,43242
42977,47.99,43242
42978,49.82,43242
42979,49.9,43242
42983,50.5,43242
42984,50.83,43242
42985,50.85,43242
42986,49.77,43242
42989,50.18,43242
42990,50.2,43242
42991,50.8,43242
42992,51.27,43242
42993,51.55,43242
42996,51.23,43242
42997,50.95,43242
42998,51.58,43242
42999,51.53,43242
43000,51.58,43242
43003,52.71,43242
43004,52.48,43242
43005,52.59,43242
43006,52.08,43242
43007,52.05,43242
43010,51.24,43242
43011,51.18,43242
43012,50.99,43242
43013,51.82,43242
43014,50.41,43242
43017,50.7,43242
43018,51.72,43242
43019,52.06,43242
43020,51.58,43242
43021,52.23,43242
43024,52.57,43242
43025,52.35,43242
43026,52.56,43242
43027,51.94,43242
43028,52.23,43242
43031,52.18,43242
43032,52.8,43242
43033,52.72,43242
43034,53.06,43242
43035,54.01,43242
43038,54.26,43242
43039,54.36,43242
43040,54.27,43242
43041,54.58,43242
43042,55.58,43242
43045,57.21,43242
43046,57.21,43242
43047,57.05,43242
43048,57.38,43242
43049,57.13,43242
43052,57.18,43242
43053,56.07,43242
43054,55.76,43242
43055,55.57,43242
43056,56.65,43242
43059,56.36,43242
43060,56.57,43242
